gene	log2fc	qvalue
RNU6-214P	0.0	1.0
TBC1D32	0.7911842232994466	0.00378046
Y_RNA	0.0	1.0
RNU4-35P	0.0	1.0
RP1-172I22.1	0.0	1.0
RNU4-76P	0.0	1.0
RNU2-8P	0.0	1.0
RP11-129H15.1	0.0	1.0
RP11-129H15.3	0.0	1.0
HMGB3P18	0.0	1.0
SERINC1	-2.183552937020754	0.000121354
ATP5LP2	0.0	1.0
TRDN	0.03481351194304761	1.0
AL354936.1	0.0	1.0
RP11-510H23.1	-1.1890248125055827	0.000121354
HDDC2	-2.4917067855518855	0.000121354
RP11-735G4.1	0.0	1.0
RP11-138M12.1	0.0	1.0
RP11-624M8.1	0.00010480862884228378	1.0
NCOA7-AS1	-0.003778574427868989	1.0
RNA5SP216	-1.5171496881402071	0.203919
PPP1R14BP5	0.03704035541828205	1.0
RNU6-200P	0.0	1.0
VIMP1	0.0	1.0
ECHDC1	-1.4243622045346749	0.000121354
RP1-177A13.1	0.16970312994502332	1.0
KIAA0408,SOGA3	2.603189796405579	0.000121354
RP11-151M7.1	0.04324006145568742	1.0
RP11-325O24.1	0.0	1.0
RP11-325O24.2	0.0	1.0
THEMIS	-3.3783525729188636e-05	1.0
PTPRK	-3.2980993387901365	0.000121354
EEF1DP5	0.027610997737259852	1.0
RP1-6P5.2	0.0	1.0
Y_RNA	0.0	1.0
MESTP1	0.0199210593624646	1.0
BMPR1APS1	0.0	1.0
RNU6-861P	0.0	1.0
RP1-69D17.3	-0.26805345742485515	0.079385
RP1-69D17.4	-0.1634591224563979	1.0
ARHGAP18	-3.780602130024236	0.000669422
RPL5P21	0.0	1.0
RP11-174C7.1	0.0	1.0
RP11-174C7.3	0.0	1.0
TMEM244	-0.0002687331862309087	1.0
SAMD3	-0.6896705225743851	0.000121354
Y_RNA	0.0	1.0
EPB41L2	-7.651089426125342	0.000121354
RP1-209B5.2	0.0	1.0
MED23	0.19650618476468096	0.316763
RNU4-18P	0.0	1.0
OR2A4	0.0	1.0
CTAGE9	0.006537051574057956	1.0
RP5-988G15.1	0.0	1.0
RP3-323K23.3	0.0	1.0
RP1-131F15.2	0.007835793192689813	1.0
CTGF	-9.681382034250904	0.000235208
MIR548AJ1	0.0	1.0
MOXD1	-5.279381302260133	0.000235208
STX7	-2.391304082936437	0.000121354
RPL21P66	0.0	1.0
TAAR5	0.016713100095239464	1.0
TAAR4P	0.0	1.0
TAAR3	0.0	1.0
TAAR2	0.0	1.0
TAAR1	0.0	1.0
VNN1	-0.11003748739390466	1.0
VNN3	0.017257901763516423	1.0
VNN2	-0.21658110771174477	0.000121354
SLC18B1	-1.0256140189775038	0.000121354
HMGB1P13	0.0	1.0
RPL23AP46	0.0	1.0
RP1-283K11.3	-0.1041015149120224	1.0
RP1-283K11.2	-0.38809693713875665	0.114611
RP3-323P13.2	-1.3165502358123644	0.000562704
SLC2A12	0.5991008862207247	0.00254387
HMGA1P7	0.02625856650743306	1.0
SGK1	-2.877407252519461	0.000121354
CHCHD2P4	0.0	1.0
RP11-557H15.3	0.019505742695498894	1.0
FAM8A6P,RP11-557H15.4,RP11-557H15.5	0.0005722389207818625	1.0
RP1-287H17.1	0.015709362261789584	1.0
ALDH8A1	1.0951991773894474	0.000121354
HBS1L	-0.4599228372370736	0.0153966
MYB-AS1	0.5735121964199993	0.145808
AHI1	0.4632287394463507	0.0263995
GAPDHP73	0.0	1.0
RP1-38C16.2	0.0	1.0
HMGB1P17	0.0	1.0
RP11-394G3.2	0.0	1.0
AL512290.1	0.0	1.0
COX5BP2	0.017109210284485914	1.0
RP13-143G15.3	-0.07244730425271788	1.0
RP13-143G15.4	-0.988834423258553	0.00138105
MTFR2	1.1802208278221333	0.000121354
BCLAF1	-0.5130481025131377	0.0369221
RP3-406A7.7	1.914503293757877	0.000121354
MAP7	3.2679005848681713	0.000121354
MAP3K5	-3.368445898446211	0.000121354
SNORA27	0.0	1.0
RP11-55K22.2	0.025687665489718174	1.0
RPL35AP3	0.0	1.0
RP11-55K22.5	0.016772138531980018	1.0
IL20RA	0.5007933778725221	0.116449
IL22RA2	0.0009234245337866186	1.0
IFNGR1	-1.9937689759274937	0.000121354
OLIG3	0.063221969070966	1.0
BTF3L4P3	0.0	1.0
RP11-95M15.2	0.010036720311537175	1.0
RP11-356I2.1	0.0	1.0
RP11-356I2.4	0.04896507352171093	1.0
RP11-10J5.1	0.0022739718094129486	1.0
PERP	-1.8477155383227546	0.000121354
PBOV1	0.011862735117707126	1.0
MARCKSL1P2	0.05923024785887085	1.0
NHSL1	1.2056298217076056	0.00321257
RNU6-427P	0.0	1.0
RP3-509I19.6	0.155975954154792	0.457413
REPS1	0.5141001407418644	0.0308735
TXLNB	0.30357379008724245	0.0427382
CITED2	-3.996685962448544	0.000121354
RP11-12A2.3	0.04223191980577406	1.0
ATP5F1P6	0.0	1.0
RP5-899B16.2	-0.012666969025688249	1.0
RNA5SP220	0.0	1.0
AL356137.1	0.0	1.0
RP3-460G2.2	0.018175745000272362	1.0
RP11-471B18.1	0.0	1.0
RN7SKP106	0.4662085840457813	0.316526
RPS3AP23	0.0	1.0
NMBR	0.35401083241467857	0.000121354
RP11-753B14.1	0.0	1.0
AL360007.1	0.0	1.0
RP11-440G9.1	-0.01568902061253896	1.0
HIVEP2	-0.7144950702224278	0.00677379
RP11-439L18.2	-0.0234225104133158	1.0
RP11-439L18.3	-0.1353087358706886	0.0697679
RP1-45I4.3	-0.5512005931808309	0.00157926
RP1-45I4.2	-0.0013040954976476637	1.0
RP1-95L4.2	-0.07415876428279476	1.0
ADAT2	-1.0934539682262658	0.000121354
FUCA2	-4.727163063609072	0.000121354
RP11-436I24.1	0.008654723091677021	1.0
RP3-468K18.6	-0.008293437282993742	0.980859
PLAGL1	-2.090148376476445	0.000121354
SF3B5	-0.22144080485187376	0.113879
AL031390.1	0.0	1.0
RP1-83M4.2	-0.06448492470065245	1.0
RP1-91J24.1	-0.040728343240748456	1.0
RP1-91J24.3	0.006726841322499209	1.0
RP11-277I20.2	0.18681112200499445	1.0
RP11-277I20.3	0.0	1.0
RNU1-33P	0.0	1.0
RP1-28C20.1	0.0	1.0
EPM2A	-0.21137463776392806	0.251623
RP3-466P17.2	-0.24428212883821634	0.799655
FBXO30	-1.454776100925373	0.000121354
SHPRH	0.4004621542337536	0.00922826
RP1-69B13.2	0.0	1.0
RP11-715G15.1	0.0	1.0
KATNBL1P6	0.0	1.0
RP11-497D6.5,STXBP5-AS1	-0.41152952131970055	0.116045
RP11-307P5.2	0.0	1.0
RP11-242F11.2	0.0	1.0
RP11-631F7.2	0.0	1.0
RP11-631F7.1	-0.04466796775131064	1.0
AL033378.1	0.0	1.0
SNRPEP6	0.0	1.0
RP11-461H3.2	0.022877256324837593	1.0
RP11-162J8.2	-0.110857911397765	1.0
RP11-162J8.3	-0.06683523691983413	1.0
RP11-365H23.1	0.0	1.0
AL603766.1	0.0	1.0
RP1-111D6.2	0.0	1.0
FABP12P1	0.0	1.0
ZC3H12D	-0.0024230561365354334	1.0
RP1-281H8.3	0.10144058102693143	1.0
PPIL4	-0.8458857392548104	0.000121354
RP1-12G14.6	0.2427166151573795	0.494438
RP1-12G14.7	0.05597714501287996	0.865519
KATNA1	-0.45823487648495587	0.00906387
LATS1	0.45457428333882255	0.000346823
NUP43	0.38468528618027037	0.161397
RP11-350J20.5	-0.19524728181554926	0.816924
LRP11	-1.1366722893517065	0.000121354
RAET1E	-0.03210776954009071	1.0
RAET1G	-0.8701562789655821	0.0341755
RAET1K	0.31999974718216234	0.00263888
RAET1L	0.06891317682895394	1.0
RP11-472G23.10	0.0	1.0
ULBP3	-1.242915215446215	0.000121354
RNU4-7P	0.0	1.0
SSR1P1	0.0	1.0
RP11-291C6.1	0.0018170261298958692	1.0
RP11-136K14.3	0.03237566979460509	1.0
AL133260.1	0.0	1.0
RP1-292B18.3	-0.07297827176493507	1.0
RP1-292B18.4,RP1-297M16.2	-0.0520955767208468	1.0
RNU6-1247P	0.0	1.0
RNY4P20	0.0	1.0
snoU13	0.0	1.0
ZBTB2	-0.28386662670302465	0.0323353
RMND1	-0.9187077819564495	0.000121354
RNU6-813P	0.0	1.0
RP3-443C4.2	0.0	1.0
SYNE1	-4.1807217765997455	0.000121354
RP1-200K18.1	-0.0009083152655253344	1.0
AL133269.1	0.0	1.0
RP1-101K10.4	0.0	1.0
FBXO5	2.5951733540790327	0.000121354
MTRF1L	-0.09762774287555259	0.534582
RGS17	0.8812982205778324	0.000121354
RNA5SP224	0.0	1.0
RP11-475C16.1	-0.25754565121451434	0.324015
RP11-475C16.2	0.0	1.0
AL358134.2	0.0	1.0
HMGB3P19	0.0	1.0
IPCEF1	0.406648016009675	0.181192
CNKSR3	1.2903776224638945	0.000121354
RP11-134L4.2	0.0	1.0
RNU6-824P	0.0	1.0
RP3-472M2.2	0.16779208406538962	1.0
U8	0.0	1.0
RP11-477D19.2	0.34232308813492357	0.510888
TFB1M	-1.3334737306802644	0.029469
RP1-257I9.2	0.0	1.0
NOX3	0.00512344754332654	1.0
RNU7-152P	0.0	1.0
RP11-518I13.1	0.004748914098432786	1.0
RP11-230C9.4	-0.48610098894365505	0.0774497
RP11-230C9.2	0.2861186009882131	0.0831844
MIR4466	0.0	1.0
RP11-230C9.3	0.0	1.0
RP1-137K2.2	0.022933993993024492	1.0
TMEM242	-0.6104674670932789	0.000346823
RP5-933K21.2	0.0	1.0
RP3-395C13.1	0.03516124996189682	0.788784
RP11-193H22.2	0.0	1.0
RP11-52J3.3	0.032330527330214257	1.0
RP11-52J3.2	-0.20403560317885636	0.0624441
RP3-403L10.3	-4.445459316885821e-05	1.0
SERAC1	-0.21890314124616986	0.339228
SRP72P2	0.0876695889951912	1.0
RP11-732M18.2	0.0	1.0
CACYBPP3	-0.0030867046341306902	1.0
TATDN2P2	0.6295114336804574	0.0233766
DYNLT1	-0.6373782134020272	0.000121354
AMZ2P2	0.013367594466688892	1.0
MIR3918	0.0	1.0
EZR	0.46432495017075504	0.000346823
OSTCP1	0.0019454459735525377	1.0
yR211F11.2	0.11017866815862475	1.0
RNU6-293P	0.0	1.0
RSPH3	0.00434010001143764	0.986664
TAGAP	0.17438056383563902	0.0351507
RP1-111C20.3	0.0	1.0
RP11-13P5.2	0.0	1.0
RP11-125D12.1	0.0	1.0
RP3-393E18.1	0.0	1.0
RP3-393E18.2	-0.019525711865183936	1.0
SOD2	-2.884003188855303	0.000121354
TCP1	-0.19195793370153658	0.418391
AIRN	-0.008656034535156983	1.0
RP11-317M22.1	0.0	1.0
SLC22A2	0.06472257388392494	1.0
LPAL2	0.16581318379844281	0.481094
LPA	0.015552406630910865	1.0
RP11-235G24.1	0.00015004762530435096	1.0
RP3-428L16.2	0.5917527682568339	0.125298
AGPAT4	0.9243990124605466	0.00244982
PARK2	0.11888324372969337	0.137978
RP11-157L10.1	0.0	1.0
RP1-257A15.1	0.0017019673410867174	1.0
AL078585.1	0.008687044374285843	1.0
CAHM	0.48555622464645876	0.00424282
RP5-826L7.1	-0.046435460708132176	1.0
RP1-155D22.2	0.0	1.0
RP1-155D22.1	0.0	1.0
RP11-347L18.1	0.0	1.0
RP11-534P19.1	0.0	1.0
C6orf118	0.3283390162547148	0.000121354
PDE10A,SDIM1	0.0008168036074534019	0.994815
T	0.7918882352388604	0.000121354
GNG5P1	0.0	1.0
PRR18	0.6867584602389104	0.322617
SFT2D1	-1.334754826667672	0.000121354
MPC1	0.2308273251951859	0.271682
RNASET2,RP11-514O12.4,RPS6KA2	-2.5829744788009803	0.000121354
RP1-167A14.2	0.6395942079590952	0.000121354
GPR31	0.008527534558008865	1.0
RP11-568A7.1	0.0	1.0
RP11-568A7.3	0.028709878819842154	1.0
TCP10	0.006266896543752162	1.0
RP11-351J23.2	0.034287566524334206	1.0
RP11-351J23.1	0.20209795796254237	0.000121354
RP3-431P23.2	0.0	1.0
C6orf123	0.0032003847534628318	1.0
MLLT4-AS1	0.84888713119163	0.000121354
RP3-470B24.5	0.17873988851690095	0.312535
KIF25-AS1	0.5398749268160425	0.193901
FRMD1	0.2884270775062037	0.000121354
RP11-503C24.2	0.0	1.0
CTAGE13P	0.0025554893931891164	1.0
DACT2	0.7864355357282669	0.306325
RP3-495K2.3	0.022143498683068245	1.0
RP3-495K2.2	0.028178864545407724	1.0
RP11-417E7.1	-0.28225411840166076	0.000876967
RP11-417E7.2	-0.24865791159284018	0.000121354
THBS2	-4.4927149497714876	0.000121354
XXyac-YX65C7_A.3	0.0	1.0
XXyac-YX65C7_A.4	0.0	1.0
RP1-137D17.1	0.3377277106340865	0.000121354
RP1-137D17.2	0.7696347547799909	0.0105947
WDR27	1.0635224776573686	0.00587606
PHF10	1.3243476821385383	0.000121354
RP1-266L20.2	1.9594212700999343	0.000121354
TCTE3	0.2270266376511756	0.175771
LINC00242	0.17943497617445217	0.0458074
RP1-182D15.2	0.22823995754180745	0.000121354
RP5-1086L22.1	0.02084878349340045	1.0
RP5-894D12.5	0.15273342220216124	1.0
DLL1	4.474961370014096	0.000121354
RP5-894D12.4	0.3370639842488894	0.339045
PSMB1	-0.5753312762765302	0.000121354
PDCD2	-0.6699038399223637	0.000121354
XX-C2158C6.3	0.01895638624914714	1.0
AC093627.8	-0.01087243738517544	1.0
AC093627.10	-0.1444764021388815	1.0
AC093627.11	0.0	1.0
FAM20C	-6.14666800323375	0.000121354
AC187652.1	-0.5059437598486557	0.000121354
WI2-2373I1.1	0.0	1.0
WI2-2373I1.2	0.0	1.0
AC226118.1	0.016620740681846873	1.0
AC147651.3	-0.32518045060433637	0.000121354
AC147651.2	0.0	1.0
AC147651.5	0.03611220493160652	1.0
AC147651.4	0.034115315517599616	1.0
HEATR2	0.5033184341218356	0.00712455
GET4,SUN1	0.8182525517815762	0.000121354
CYP2W1	0.16638803577108752	0.0271103
AC073957.15	0.055418498318025686	1.0
GPR146	0.6963141996109903	0.00424282
AC091729.7	0.07598098170729996	1.0
GPER1	-0.23854469418951652	0.479715
AC091729.9	-0.8424456281232353	0.000876967
UNCX	0.13613034284886255	1.0
AC073094.4	0.0	1.0
AC102953.4	-0.023405185976314732	1.0
MAFK	-1.826034220244614	0.000121354
PSMG3-AS1	-1.3533710267877068	0.000121354
TFAMP1	0.005678008072676086	1.0
AC074389.5	0.0	1.0
ELFN1	0.3619444761363696	0.0115332
AC110781.3	0.058025259746001666	1.0
NUDT1	1.0396157749015666	0.000121354
RP5-1125K23.1	0.0	1.0
EIF3B	-0.27191387867460937	0.225804
AC004840.8	-0.04426432389340245	1.0
CHST12	0.02436479212208792	0.895294
AC004840.9	1.2315178739010155	0.000121354
LFNG	4.4581458289907685	0.000121354
IQCE	0.81412726717401	0.000346823
TTYH3	-0.4224702153590998	0.00982679
AMZ1	0.03513279082764748	0.770193
AC006028.11	0.0	1.0
AC004906.3	0.07109524239254256	1.0
RN7SKP130	0.0	1.0
SDK1	2.3987454411071716	0.000121354
FOXK1	0.05894203478477269	0.707345
AP5Z1	-0.37292386319827864	0.00922826
RBAK,RBAK-RBAKDN	-0.47770882178302854	0.0786229
OR10AH1P	0.0	1.0
RNU6-215P	0.0	1.0
WIPI2	-0.2654806052653201	0.105074
SLC29A4	0.9583408181320796	0.0224164
AC092171.2,AC093620.5	0.22589725140355119	0.775583
RP11-1275H24.2	0.8302028250513704	0.0611334
RP11-1275H24.3	0.0019225324897066622	0.994513
AC092171.4	-0.25676496149631994	0.185935
snoU13	0.0	1.0
CTB-161C1.1	0.0	1.0
AC006483.5	0.0	1.0
FSCN1	-0.9159981142852587	0.000121354
ZNF815P	1.0020707241157913	0.000121354
OCM	0.1571148727198348	1.0
CCZ1	-0.23792642488109678	0.167235
AIMP2	-0.9095988311736979	0.0262389
ANKRD61	0.13664419522096977	0.798508
RNU6-218P	0.0	1.0
AC004895.4	-0.013834813149509191	1.0
USP42	0.9974392353282829	0.000121354
RAC1	-0.7540530158260916	0.000121354
FLJ20306	-1.5963871354794177	0.00982679
ZDHHC4	0.3320488650963397	0.076903
C7orf26	1.085704355907615	0.000121354
ZNF853	0.2964056311008627	0.0171297
ZNF316	1.2426625478741087	0.000121354
RP11-611L7.1	1.0059968859409751	0.000121354
AC073343.1	0.009855989653082755	0.990174
PMS2CL	0.37373246607337635	0.177928
RSPH10B2	0.03487443821864186	1.0
ALG1L5P	0.010057050084126384	1.0
AC079804.1	0.0	1.0
C1GALT1	0.1324506192029908	0.60993
AC005532.5	0.217158337650882	0.0184391
AC079448.1	0.0	1.0
MIOS	0.7749428165288328	0.002163
RP5-1007H16.1	0.20112936454050792	0.304408
GLCCI1,RPA3-AS1	0.9175236570304982	0.000121354
AC006042.6	3.4506750829396062	0.113218
AC007009.1,AC007128.1,RP4-594A5.1	1.59052952640599	0.0194019
NXPH1	0.5263846518097713	0.311735
AC009500.2	0.0	1.0
RP4-668E10.2	0.0	1.0
GAPDHP68	-0.020200918788266485	1.0
AC096553.5	0.0	1.0
AC060834.2	0.01806168234559823	1.0
AC060834.3	0.0	1.0
GS1-69O6.1	-0.06131266382591727	1.0
AC006373.1	0.0	1.0
U3	0.0	1.0
HSPA8P8	0.01558149104266627	1.0
AC009945.4	0.0	1.0
AC004535.2	0.0	1.0
Y_RNA	0.0	1.0
RP5-855F16.1	-0.017353162356661334	0.948563
PHF14	1.6861337123302604	0.000121354
AC004160.4,AC004538.3	0.44891565737725075	0.000121354
TMEM106B	-1.4196118520073606	0.000121354
AC013470.6	0.0	1.0
TAS2R2P	0.0	1.0
AC005281.1,AC013470.8	0.0293363858891439	1.0
SCIN	1.1782096405819447	0.000121354
AC011891.5	0.5341343331416541	0.000121354
CTD-2320J21.1	0.0	1.0
ARL4A	0.06269383324758968	0.758097
RN7SKP228	0.0	1.0
AC011288.2	0.018870491103530198	1.0
AC005019.2	0.0	1.0
EEF1A1P26	0.0	1.0
AC006150.2	0.0	1.0
AC006150.1	0.005131574785042387	1.0
AC006458.3	0.0	1.0
AC005550.3	0.00012396258893901258	1.0
AC005550.4	0.04427058439965895	1.0
RPL36AP29	0.0	1.0
ISPD-AS1	0.017642760350993256	1.0
GS1-166A23.1	0.0	1.0
LRRC72	-0.0001528595695590971	1.0
BZW2	-0.398454810094748	0.0238462
TSPAN13	3.8307596025879476	0.000121354
AC073333.1	0.0	1.0
AC098592.6	0.0	1.0
AC098592.7	0.0	1.0
AHR	-3.4074213662536383	0.000121354
AC019117.1	-0.004944162669422522	1.0
AC006482.1	0.0	1.0
RNMTL1P2	0.0	1.0
HDAC9	-2.5837660534596067	0.000121354
AC003986.6	-0.11304220272101241	1.0
AC003986.7	-0.09551791082460147	1.0
AC003986.5	0.0	1.0
AC007091.1	-5.8451396145128995e-05	1.0
AC004543.1	0.0	1.0
RPL21P75	-0.08320208814117631	1.0
RP11-486P11.1	0.0006722762849434065	1.0
MACC1-AS1	0.0027798316425486926	1.0
AC005083.1	0.3556116032709106	0.0490232
AC099342.1	-0.001108719252483911	1.0
ITGB8	-0.43609570982788526	0.00311701
EEF1A1P27	0.0	1.0
AC002486.2	0.0	1.0
ABCB5	0.02102524242738634	1.0
RPL23P8	0.0	1.0
AC006481.1	0.0015632794052075993	1.0
RNU1-15P	0.0	1.0
SP4	1.3886029318383053	0.000121354
DNAH11	0.352357298130882	0.0509922
RNA5SP227	0.0	1.0
AC099759.1	0.0	1.0
AC002480.3	-0.20553162731963565	0.109958
AC002480.4	-0.03733664386091598	0.894343
IL6	-4.876150009783209	0.000121354
AC005682.5	-0.17408537901895046	0.209316
AC005682.7	-0.020287226213903758	1.0
AC005082.1,KLHL7,NUPL2	0.19178917982835134	0.405482
AC005082.12	0.1025488922042957	1.0
GPNMB	1.3832406274526385	0.000121354
MALSU1	-0.9016953357746365	0.0188433
AC021876.4	0.10572527309417304	1.0
SNORD65	0.0	1.0
RNU7-143P	0.0	1.0
AC079780.3	-0.24972567866390624	1.0
RPS2P32	0.7864291315070732	0.000121354
CCDC126	0.4419693686680279	0.0340355
AC006026.12	0.0	1.0
FAM221A	3.058133886180427	0.000121354
STK31	0.25517503394231783	0.000121354
RNA5SP228	0.0	1.0
NPY	2.305885188397459	0.000121354
RNU6-1103P	0.0	1.0
MPP6	-0.31715815623062155	0.146349
AC004016.1	0.0	1.0
AC004129.7	-0.005648720701233347	1.0
U3	0.0	1.0
AC091705.2	0.0	1.0
AC004520.1	0.0	1.0
NFE2L3	-2.1987627829149807	0.000121354
CBX3	0.27747703529571516	0.506647
AC010677.5	-0.07572826309500423	1.0
SNX10	2.844854017509353	0.117684
AC004540.5	1.6194787462217826	0.000121354
AC004947.2	0.03649123650133325	1.0
C7orf71	0.04643818458267315	1.0
RPL7AP38	0.0	1.0
AC004079.1	0.0	1.0
TPM3P4	0.0	1.0
NHP2P2	0.0	1.0
HOTAIRM1	-1.2645824110142805	0.000121354
HOXA-AS2,HOXA-AS3	-1.043622823166634	0.00433488
RP1-170O19.21	0.12176965035688385	1.0
HOXA-AS4	3.5794818851121017	0.0146505
HOXA11-AS	0.8854978350810471	0.0410042
HOTTIP	0.024081196322835587	1.0
EVX1	0.019032462495292907	1.0
AC004009.3	0.000520267524985941	1.0
PSMC1P2	0.01708639911404297	1.0
TAX1BP1	-1.5964927035367795	0.000121354
RN7SL365P	0.0	1.0
JAZF1-AS1	-0.3050700064103755	0.0347725
CREB5	-0.6413177851158196	0.0111099
AC005013.5	0.375225799498943	0.296109
AC005162.5,CTB-113D17.1	0.003362045738885555	1.0
AC005162.4	0.0056107531460760866	1.0
CHN2	4.615467094442126	0.103954
RP11-550A18.1	0.0	1.0
PRR15	1.448351248322364	0.000121354
TMSB4XP3	0.0	1.0
AC007276.5	1.0615537513451454	0.0187664
WIPF3	2.8496076184440557	0.120029
AC007285.6	0.39324037734469186	0.259562
PLEKHA8	0.30583868639875134	0.0624441
C7orf41	3.1852277687663584	0.000121354
RPS27P16	0.8230400646842886	0.0125451
ZNRF2	2.551870518139935	0.000121354
GS1-114I9.1	1.110131099231682	0.00187508
RP4-777O23.2	-0.24828931507746899	0.712247
AC005154.8	-0.06323365885809937	0.92802
RP4-777O23.1	-0.035221695313212904	0.967302
GARS	-1.891702715529162	0.000121354
AQP1,FAM188B,INMT,INMT-FAM188B	-1.0198893400881262	0.0010811
GHRHR	-0.0021052308739756983	1.0
ADCYAP1R1	0.3776224271865303	0.000121354
AC006380.1	0.0	1.0
RP11-463M14.1	0.0	1.0
CCDC129	0.4301544813224826	0.000121354
PPP1R17	4.7094365703649865	0.146659
AC006377.1	0.0	1.0
SNX2P2	0.0	1.0
SLC25A5P5	0.8983894762906244	0.000121354
AVL9,FKBP9	-1.4845144205048693	0.000121354
BBS9	-0.46686089843705975	0.0407929
RP11-89N17.1	0.05201720008867483	1.0
BMPER	-1.5429725969285308	0.000121354
AC009262.2	0.36635411056903083	0.000121354
NPSR1	0.10407784279883328	1.0
SNORA31	0.0	1.0
S100A11P2	0.0	1.0
RP11-379H18.1	-0.20047274332664333	0.38291
AC018647.3	-0.5806117263625213	0.000121354
SEPT7	-1.3212731310166617	0.000121354
SEPT7P3	-0.2529002501148471	0.347567
AC083864.3	0.00044793487345126513	1.0
PP13004	-0.0012484108946722037	1.0
RP11-196O2.1	0.0	1.0
RP11-377H23.1	0.0	1.0
EEPD1	-0.06197417274956019	0.867869
AC006960.5	0.0708561359566177	1.0
RP11-182J23.1	0.18585890859689683	0.167419
ANLN	1.2058208157051031	0.000669422
AC006960.7	0.0039460248416585885	1.0
AC007349.4	0.012246729020787819	1.0
AC007349.5	0.0	1.0
NPM1P18	0.0	1.0
AC007349.7	0.0	1.0
ELMO1-AS1	0.0	1.0
RPS17P13	0.0	1.0
RNU6-565P	0.0	1.0
RPS10P14	0.052056079817964916	1.0
SNORA51	0.0	1.0
Y_RNA	0.0	1.0
EPDR1,GPR141,NME8	1.6496660387200257	0.000121354
STARD3NL	-1.1949128021448647	0.000121354
AC006033.22	-0.03478565697191613	1.0
KRT8P20	0.009480670917148286	1.0
POU6F2	2.0582185005053653	0.000121354
YAE1D1	-0.7811084857422106	0.002163
RALA	-1.515349471515026	0.000121354
LINC00265	-0.15432896798869078	0.579458
AC072061.2	0.031202973059175715	1.0
RN7SL496P	0.0	1.0
CDK13	-1.2113977559702762	0.000121354
RP5-1147A1.2	0.43380660822805006	1.0
RP5-1147A1.1	0.013941014820573798	1.0
C7orf10	-3.640399943353523	0.000121354
AC005022.1	-0.07094020846974795	1.0
INHBA-AS1	-0.3648109899871755	0.0111099
HMGN2P30	0.0	1.0
TCP1P1	0.0	1.0
AC010132.11	0.10103281235323178	0.881815
MRPL32	-1.6300292875641558	0.000121354
Y_RNA	0.0	1.0
HECW1	-1.912497367210616	0.000121354
AC011738.1	0.0	1.0
STK17A	-4.1976878613629385	0.000121354
BLVRA	-1.8889309652176025	0.000121354
TUBG1P	0.036163072258856475	1.0
UBE2D4	-0.9182019393675307	0.0150672
SPDYE1	0.035333465343322316	0.810571
LINC00957	0.7915189597273142	0.000121354
DBNL	-1.1519733169099262	0.000121354
AEBP1	-3.3934310657476634	0.000121354
YKT6	-1.6284673157183367	0.000121354
AC004453.8	-0.1392114502442202	1.0
RP11-52M17.1	0.0	1.0
OGDH	-1.169341808456116	0.000121354
ZMIZ2	0.8827909998103152	0.00283159
PPIA	-1.143968151408495	0.000121354
AC004854.4	0.08384811654782154	1.0
RP4-673M15.1	0.033669589352535	0.949195
AC004854.5	0.02481099136033633	1.0
CCM2	-1.768308253505558	0.000121354
RAMP3	0.0031073325887888592	1.0
AC073325.1	0.0010019456205605094	1.0
ADCY1	2.5630503871311396	0.000121354
AC096582.7	0.5932931270252718	0.105355
RNU6-241P	0.0	1.0
RP11-638I8.1	0.6419499523730452	0.00378046
AC096582.8	0.0010197606149439963	1.0
RNU6-326P	0.0	1.0
IGFBP1	-1.0778337856060294	0.291221
AC073115.6	0.0	1.0
AC073115.7	-0.012222327916003396	1.0
AC023669.2	0.0	1.0
AC023669.1	0.0006952662731974657	1.0
AC092657.2	0.0008334652542442019	1.0
HMGN1P19	0.0	1.0
EPS15P1	-0.00859228690341212	1.0
AC004870.4	0.0	1.0
AC004870.5	0.1296727392816064	1.0
AC095067.1	-0.015627036576413143	1.0
C7orf65	-0.015279398893051578	1.0
LINC00525	0.09055619760544838	1.0
C7orf69	-2.3098660325659393	0.0668951
AC069282.6	-0.6748408947817476	0.389399
C7orf57	0.14592937193308822	0.0533748
UPP1	-3.4648843479685683	0.000121354
ABCA13	-0.10196593807155782	1.0
AC004899.1	0.001568092780089378	1.0
AC006024.4	0.017093812783998845	1.0
AC010971.1	0.0003400146921802784	1.0
VWC2	0.00010722504553335139	1.0
C7orf72	0.0003955183321532771	1.0
IKZF1	0.015039784697109813	1.0
RNU6-1091P	0.0	1.0
AC018705.5	0.018756933291746332	1.0
RP4-724E13.2	0.016425739600510535	1.0
CICP17	0.007283668192101489	1.0
AC012441.1	-0.010840686397057871	1.0
RP4-718N17.2	0.0	1.0
RN7SL292P	0.0	1.0
RP11-598O8.1	0.0	1.0
POM121L12	0.07258055943913765	1.0
HAUS6P1	0.0	1.0
RP11-476O21.1	0.0	1.0
RNU1-14P	0.0	1.0
RNU2-29P	0.0	1.0
RP11-678B3.3	0.0	1.0
RP11-678B3.1	0.0	1.0
RP11-678B3.2	-0.15945639596453373	0.153103
RP11-436F9.1	0.0	1.0
snoU13	0.0	1.0
SLC25A5P3	0.0	1.0
VSTM2A	0.4669789094252569	0.000121354
RNU6-1125P	0.0	1.0
RPL31P35	0.0	1.0
RP11-745C15.2	-0.2862701564730849	0.0977421
SNORA73	0.0	1.0
RP4-791C19.1	0.0035818794426147713	1.0
EGFR	-3.410287993023008	0.000121354
RP11-775L16.1	0.0	1.0
LANCL2	0.7860665881406912	0.000121354
